Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),wind speed at 140m (m/s),wind direction at 140m (deg),air temperature at 140m (C)
2014,1,1,0,30,102060,100840,99650,5.06,338.96,14.31
2014,1,1,1,30,102060,100840,99650,3.85,330.02,13.9
2014,1,1,2,30,102040,100820,99620,2.07,329.8,13.64
2014,1,1,3,30,102040,100810,99620,0.53,275.81,12.79
2014,1,1,4,30,102050,100820,99630,1.37,299.14,13.13
2014,1,1,5,30,102070,100850,99650,2.29,301.53,13.02
2014,1,1,6,30,102060,100830,99630,6.14,352.05,11.59
2014,1,1,7,30,102080,100840,99630,5.51,349.58,9.81
2014,1,1,8,30,102090,100850,99640,4.96,2.21,9.11
2014,1,1,9,30,102100,100870,99650,4.19,3.84,9.44
2014,1,1,10,30,102090,100860,99660,2.65,12.17,10.01
2014,1,1,11,30,102060,100840,99640,2.01,28.06,11.51
2014,1,1,12,30,102030,100820,99630,1.69,27.68,13.28
2014,1,1,13,30,101980,100780,99590,1.74,27.81,14.75
2014,1,1,14,30,101920,100720,99540,1.74,35.44,15.86
2014,1,1,15,30,101910,100710,99530,1.42,46.52,16.21
2014,1,1,16,30,101890,100700,99510,1.29,60.85,15.87
2014,1,1,17,30,101910,100710,99520,0.68,358.6,15.79
2014,1,1,18,30,101900,100700,99520,0.65,30.76,15.54
2014,1,1,19,30,101910,100710,99520,0.55,354.57,15.51
2014,1,1,20,30,101930,100730,99540,0.45,353.67,15.34
2014,1,1,21,30,101960,100750,99560,0.41,343.47,15.25
2014,1,1,22,30,101980,100770,99580,1.31,22.24,15.21
2014,1,1,23,30,102000,100790,99600,1.54,40.45,14.48
2014,1,2,0,30,102020,100810,99620,2.04,32.37,14.3
2014,1,2,1,30,102010,100790,99600,1.84,27.22,13.97
2014,1,2,2,30,102000,100780,99580,1.97,9.44,13.56
2014,1,2,3,30,102000,100780,99580,2.57,3.3,13.17
2014,1,2,4,30,102020,100790,99600,2.6,2.76,12.64
2014,1,2,5,30,102020,100790,99590,3.74,7.49,12.14
2014,1,2,6,30,102020,100790,99590,4.21,11.29,11.63
2014,1,2,7,30,102040,100810,99610,4.05,0.51,11.42
2014,1,2,8,30,102040,100820,99610,4.56,0.85,11.35
2014,1,2,9,30,102040,100810,99610,4.68,359.07,11.29
2014,1,2,10,30,102010,100790,99600,3.67,357.59,12.05
2014,1,2,11,30,101970,100760,99570,2.92,354.74,13.43
2014,1,2,12,30,101920,100720,99540,2.36,3.22,15.09
2014,1,2,13,30,101850,100650,99470,2.65,2.03,16.42
2014,1,2,14,30,101780,100580,99410,2.78,3.48,17.13
2014,1,2,15,30,101730,100540,99360,2.44,6.78,17.26
2014,1,2,16,30,101700,100500,99330,2.77,17.45,16.91
2014,1,2,17,30,101680,100490,99310,3.16,11.56,16.7
2014,1,2,18,30,101670,100470,99290,2.35,17.41,16.5
2014,1,2,19,30,101670,100470,99300,2.11,3.4,16.57
2014,1,2,20,30,101670,100470,99290,1.57,349.56,16.34
2014,1,2,21,30,101660,100460,99290,1.83,340.33,16.27
2014,1,2,22,30,101660,100460,99280,1.79,342.46,16.34
2014,1,2,23,30,101700,100490,99310,0.6,333.23,15.92
2014,1,3,0,30,101700,100490,99310,0.67,2.24,15.41
2014,1,3,1,30,101670,100460,99280,1.55,31.04,14.92
2014,1,3,2,30,101680,100470,99280,1.24,97.53,14.06
2014,1,3,3,30,101680,100470,99270,0.96,73.7,13.54
2014,1,3,4,30,101680,100460,99270,0.96,40.8,13.28
2014,1,3,5,30,101680,100460,99280,0.23,56.04,12.85
2014,1,3,6,30,101660,100440,99250,0.78,345.63,12.66
2014,1,3,7,30,101680,100460,99270,0.82,312.67,12.55
2014,1,3,8,30,101690,100470,99280,0.79,225.32,12.17
2014,1,3,9,30,101680,100460,99260,1.01,239.66,11.95
2014,1,3,10,30,101640,100430,99230,1.36,322.72,12.29
2014,1,3,11,30,101600,100400,99210,2.07,359.91,13.41
2014,1,3,12,30,101560,100360,99180,1.9,7.83,14.89
2014,1,3,13,30,101470,100280,99100,2.5,5.39,16.04
2014,1,3,14,30,101400,100210,99040,2.17,7.59,16.83
2014,1,3,15,30,101350,100170,99000,1.26,9.25,17.12
2014,1,3,16,30,101320,100130,98960,0.66,11.43,16.98
2014,1,3,17,30,101320,100120,98960,0.36,213.03,16.88
2014,1,3,18,30,101310,100120,98950,0.05,215.83,16.81
2014,1,3,19,30,101330,100130,98960,0.47,166.68,16.54
2014,1,3,20,30,101350,100150,98970,0.6,202.68,16.15
2014,1,3,21,30,101380,100180,99000,0.15,305.06,15.7
2014,1,3,22,30,101410,100200,99030,0.97,2.1,15.31
2014,1,3,23,30,101440,100230,99050,1.41,345.53,14.88
2014,1,4,0,30,101470,100260,99080,2.19,355.04,14.18
2014,1,4,1,30,101460,100250,99070,3.63,1.36,13.79
2014,1,4,2,30,101470,100250,99060,4.17,358.16,13.22
2014,1,4,3,30,101490,100270,99080,3.96,15.81,12.8
2014,1,4,4,30,101500,100280,99090,3.38,8.53,12.1
2014,1,4,5,30,101520,100290,99100,5.19,347.4,12.27
2014,1,4,6,30,101520,100300,99110,6.72,336.31,12.61
2014,1,4,7,30,101530,100310,99120,7.23,337.58,12.11
2014,1,4,8,30,101580,100350,99160,11.92,343.92,10.76
2014,1,4,9,30,101600,100380,99180,11.24,346.86,9.84
2014,1,4,10,30,101590,100380,99190,9.64,351.69,11.17
2014,1,4,11,30,101550,100350,99160,8.54,351.8,13.45
2014,1,4,12,30,101510,100320,99150,9.21,356.3,15.94
2014,1,4,13,30,101480,100300,99130,8.62,357.07,17.79
2014,1,4,14,30,101440,100260,99090,9.14,353.01,18.7
2014,1,4,15,30,101430,100250,99090,10.21,348.83,18.99
2014,1,4,16,30,101430,100250,99080,12.95,340.78,18.57
2014,1,4,17,30,101440,100260,99090,16.27,341.54,17.53
2014,1,4,18,30,101440,100250,99080,16.97,344.45,16.77
2014,1,4,19,30,101470,100280,99110,16.83,345.67,16.32
2014,1,4,20,30,101560,100360,99180,15,350.13,15.73
2014,1,4,21,30,101610,100420,99230,16.11,347.04,15.68
2014,1,4,22,30,101650,100450,99270,16.41,345.09,15.55
2014,1,4,23,30,101710,100510,99330,15.67,345,15.2
2014,1,5,0,30,101780,100580,99390,13.62,349.99,14.6
2014,1,5,1,30,101790,100580,99390,13.3,358.4,13.82
2014,1,5,2,30,101830,100620,99430,11.87,7.58,13.49
2014,1,5,3,30,101880,100670,99470,9.82,11.71,13.35
2014,1,5,4,30,101920,100710,99520,9.86,8.34,13.46
2014,1,5,5,30,101960,100740,99550,9.7,5.27,13.5
2014,1,5,6,30,101980,100760,99570,9.6,2.62,13.3
2014,1,5,7,30,102000,100780,99590,9.71,357.55,13.06
2014,1,5,8,30,102040,100830,99640,8.81,5.75,12.84
2014,1,5,9,30,102080,100870,99670,6.36,5.61,12.62
2014,1,5,10,30,102080,100880,99680,4.79,7.67,13.96
2014,1,5,11,30,102060,100860,99670,4.59,3.24,15.6
2014,1,5,12,30,102040,100840,99660,4.14,11.07,16.98
2014,1,5,13,30,101980,100790,99610,3.96,17.4,17.99
2014,1,5,14,30,101950,100760,99590,3.34,25.48,18.65
2014,1,5,15,30,101930,100750,99580,3.39,35.77,18.82
2014,1,5,16,30,101940,100750,99570,2.91,57.04,18.54
2014,1,5,17,30,101960,100770,99600,2.83,75.14,18.43
2014,1,5,18,30,101980,100790,99610,2.63,85.69,18.55
2014,1,5,19,30,102000,100810,99630,2.79,65.85,18.97
2014,1,5,20,30,102030,100830,99650,1.22,139.17,18.14
2014,1,5,21,30,102050,100850,99680,1.33,159.34,17.94
2014,1,5,22,30,102080,100880,99710,1.05,146.56,18.12
2014,1,5,23,30,102120,100920,99740,1.02,234.19,17.45
2014,1,6,0,30,102150,100940,99760,1.1,208.99,17.07
2014,1,6,1,30,102170,100970,99780,1.6,218.23,16.18
2014,1,6,2,30,102190,100980,99790,1.64,229.52,15.8
2014,1,6,3,30,102220,101010,99820,1.93,291.33,15.26
2014,1,6,4,30,102250,101030,99840,3.02,353.47,15.26
2014,1,6,5,30,102270,101050,99860,4.07,353.85,14.33
2014,1,6,6,30,102290,101070,99870,3.99,357.03,13.72
2014,1,6,7,30,102300,101080,99880,3.74,2.67,12.76
2014,1,6,8,30,102340,101110,99910,3.32,6.41,12.29
2014,1,6,9,30,102330,101110,99910,2.27,12.11,13.12
2014,1,6,10,30,102310,101090,99890,2.55,17.96,13.44
2014,1,6,11,30,102280,101070,99880,2.15,18.68,14.69
2014,1,6,12,30,102230,101030,99830,1.55,27.9,15.78
2014,1,6,13,30,102180,100970,99790,0.6,355.17,16.71
2014,1,6,14,30,102130,100920,99740,0.55,352.42,17.35
2014,1,6,15,30,102070,100870,99690,0.82,37.96,17.73
2014,1,6,16,30,102050,100850,99670,0.88,35.12,17.72
2014,1,6,17,30,102050,100840,99660,1.88,68.21,17.43
2014,1,6,18,30,102040,100830,99650,1.48,70.39,17.18
2014,1,6,19,30,102010,100800,99620,1.72,87.09,17.09
2014,1,6,20,30,101990,100780,99610,2.16,137.34,17.02
2014,1,6,21,30,102000,100790,99610,1.02,185.91,16.48
2014,1,6,22,30,102010,100800,99610,0.96,216.86,16
2014,1,6,23,30,102010,100800,99620,1.03,215,16.03
2014,1,7,0,30,102010,100790,99610,1.16,209.85,15.59
2014,1,7,1,30,102000,100770,99580,0.69,165.08,15.14
2014,1,7,2,30,102000,100770,99590,0.86,139.21,14.62
2014,1,7,3,30,102000,100770,99580,1,112.29,14.17
2014,1,7,4,30,102000,100780,99580,1.07,66.54,13.29
2014,1,7,5,30,102010,100780,99590,0.16,171.13,13.19
2014,1,7,6,30,102030,100790,99590,0.46,303.34,12.84
2014,1,7,7,30,102050,100800,99610,0.62,297.39,12.73
2014,1,7,8,30,102060,100810,99610,0.84,315.04,12.39
2014,1,7,9,30,102080,100830,99630,0.56,324.05,11.99
2014,1,7,10,30,102060,100820,99620,0.29,21.59,12.14
2014,1,7,11,30,102020,100800,99610,0.22,216.05,13.26
2014,1,7,12,30,101990,100770,99580,0.35,250.28,14.67
2014,1,7,13,30,101930,100720,99540,1.36,214.76,15.82
2014,1,7,14,30,101880,100670,99490,1.46,195.62,16.26
2014,1,7,15,30,101840,100640,99460,1.88,188.83,16.57
2014,1,7,16,30,101840,100630,99450,2.88,181.18,16.36
2014,1,7,17,30,101850,100640,99460,4.34,197.21,16.12
2014,1,7,18,30,101850,100620,99440,3.56,225.67,15.99
2014,1,7,19,30,101870,100650,99460,4.38,252.56,15.04
2014,1,7,20,30,101880,100660,99470,3.03,257.13,14.43
2014,1,7,21,30,101930,100700,99510,2.5,283.41,13.61
2014,1,7,22,30,101960,100720,99540,2.75,358.12,13.4
2014,1,7,23,30,101970,100730,99540,2.2,305.74,13.29
2014,1,8,0,30,101960,100720,99530,2.3,263.17,13.7
2014,1,8,1,30,101950,100710,99520,2.01,273.19,11.96
2014,1,8,2,30,101950,100710,99510,3.05,291.05,12.32
2014,1,8,3,30,101970,100720,99520,1.68,342.41,9.97
2014,1,8,4,30,101980,100740,99530,2.54,1.86,10.56
2014,1,8,5,30,101990,100750,99540,3.34,342.37,10.12
2014,1,8,6,30,102000,100760,99560,5.47,353.66,10.13
2014,1,8,7,30,102050,100790,99580,4.58,354.33,8.7
2014,1,8,8,30,102080,100830,99610,3.7,1.91,8.35
2014,1,8,9,30,102100,100850,99640,3.6,349.53,8.37
2014,1,8,10,30,102100,100860,99650,2.98,315.58,9.53
2014,1,8,11,30,102060,100820,99620,2.22,316.33,11.38
2014,1,8,12,30,101990,100770,99580,1.17,303.67,13.14
2014,1,8,13,30,101940,100740,99550,1.28,272.62,14.29
2014,1,8,14,30,101900,100700,99520,1.62,199.42,14.88
2014,1,8,15,30,101880,100680,99490,2.23,195.89,15.11
2014,1,8,16,30,101880,100670,99480,3.19,170.91,14.86
2014,1,8,17,30,101900,100680,99490,4.83,153.87,14.68
2014,1,8,18,30,101900,100670,99480,4.59,213.01,13.89
2014,1,8,19,30,101920,100700,99520,6.66,259.25,13.58
2014,1,8,20,30,101970,100750,99560,4.92,272.15,13.83
2014,1,8,21,30,102000,100780,99590,4.02,277.68,14
2014,1,8,22,30,102020,100790,99600,4.77,267.48,13.24
2014,1,8,23,30,102040,100830,99630,2.31,230.25,12.52
2014,1,9,0,30,102060,100810,99620,1.67,222.13,12.81
2014,1,9,1,30,102040,100810,99610,1.14,177.64,12.52
2014,1,9,2,30,102020,100790,99590,2.66,255.54,12.48
2014,1,9,3,30,102020,100790,99600,4.16,263.95,12.44
2014,1,9,4,30,102070,100820,99620,0.93,216.09,9.79
2014,1,9,5,30,102080,100850,99650,1.96,122.25,10.52
2014,1,9,6,30,102070,100840,99640,1.37,148.4,11.29
2014,1,9,7,30,102110,100870,99660,0.84,219.52,11.48
2014,1,9,8,30,102160,100920,99720,1.05,229.59,11.4
2014,1,9,9,30,102200,100950,99750,1.5,287.8,11.47
2014,1,9,10,30,102230,100990,99780,1.95,346.59,8.92
2014,1,9,11,30,102230,100990,99780,2.27,5,10.05
2014,1,9,12,30,102220,100990,99800,2.75,355.18,12.17
2014,1,9,13,30,102160,100950,99750,3.14,344.92,13.33
2014,1,9,14,30,102140,100920,99730,3.37,327,14.25
2014,1,9,15,30,102130,100920,99730,3.55,332.93,14.7
2014,1,9,16,30,102130,100920,99730,2.81,330.03,14.65
2014,1,9,17,30,102150,100940,99740,2.21,7.3,14.21
2014,1,9,18,30,102170,100950,99760,2.14,357.73,13.88
2014,1,9,19,30,102170,100940,99750,2.13,354.81,13.95
2014,1,9,20,30,102190,100960,99770,1.44,4.16,13.77
2014,1,9,21,30,102200,100980,99790,1.21,59.22,13.69
2014,1,9,22,30,102230,101000,99810,1.22,94.56,13.17
2014,1,9,23,30,102240,101010,99810,0.58,150.93,12.3
2014,1,10,0,30,102240,101010,99800,1.31,141.76,12.09
2014,1,10,1,30,102230,100990,99790,0.67,140.96,11.43
2014,1,10,2,30,102210,100970,99770,0.43,187.56,11.5
2014,1,10,3,30,102220,100980,99780,0.66,317.62,11.47
2014,1,10,4,30,102250,101000,99800,0.83,348.53,10.99
2014,1,10,5,30,102280,101040,99830,1.73,34.85,10.58
2014,1,10,6,30,102290,101040,99830,2.4,33.92,10.24
2014,1,10,7,30,102340,101090,99880,2.97,17.93,9.92
2014,1,10,8,30,102380,101130,99920,3.66,17.92,9.33
2014,1,10,9,30,102410,101160,99950,4.33,1.93,9.75
2014,1,10,10,30,102410,101180,99970,2.79,357.65,9.69
2014,1,10,11,30,102380,101150,99950,2.24,353.68,11.18
2014,1,10,12,30,102310,101080,99880,2.82,359.39,12.39
2014,1,10,13,30,102240,101020,99830,2.49,351.12,13.48
2014,1,10,14,30,102170,100960,99770,2.45,356.06,14.31
2014,1,10,15,30,102110,100900,99710,2.15,7.65,14.74
2014,1,10,16,30,102100,100880,99700,1.81,4.07,14.59
2014,1,10,17,30,102090,100880,99690,1.6,12.03,14.39
2014,1,10,18,30,102070,100860,99670,0.12,352.39,14.23
2014,1,10,19,30,102090,100870,99680,0.75,244.34,14.23
2014,1,10,20,30,102110,100890,99700,1.72,199.22,14.23
2014,1,10,21,30,102120,100890,99700,2.65,194.11,14.05
2014,1,10,22,30,102120,100890,99700,2.92,186.84,13.83
2014,1,10,23,30,102120,100890,99700,3.88,184.09,13.4
2014,1,11,0,30,102110,100870,99680,3.95,183.5,13.13
2014,1,11,1,30,102110,100850,99650,5.3,175.14,12.27
2014,1,11,2,30,102080,100830,99620,6.9,178.99,11.55
2014,1,11,3,30,102090,100830,99630,7.96,189.48,12.03
2014,1,11,4,30,102070,100830,99620,9.29,190.94,11.8
2014,1,11,5,30,102080,100820,99630,8.97,185.22,12.14
2014,1,11,6,30,102050,100800,99590,8.33,181.18,7.92
2014,1,11,7,30,102050,100820,99610,9.13,199.72,9.58
2014,1,11,8,30,102070,100850,99650,4.26,208.08,10.09
2014,1,11,9,30,102110,100900,99690,6.2,203.07,10.45
2014,1,11,10,30,102130,100880,99680,6.1,210.46,12.37
2014,1,11,11,30,102100,100880,99680,7.7,216.7,11.61
2014,1,11,12,30,102140,100870,99670,9.03,217.33,11.08
2014,1,11,13,30,102100,100810,99610,10.14,210.69,11.28
2014,1,11,14,30,102070,100800,99600,9.82,211.87,11.34
2014,1,11,15,30,101970,100760,99570,8.6,213.17,11.24
2014,1,11,16,30,102000,100760,99560,7.25,218.12,11.37
2014,1,11,17,30,102070,100800,99600,7.77,231.44,12.72
2014,1,11,18,30,102050,100820,99630,7.73,237.61,12.65
2014,1,11,19,30,102120,100860,99660,9.43,252.97,11.93
2014,1,11,20,30,102150,100930,99720,6.34,272.16,11.01
2014,1,11,21,30,102220,100980,99780,10.85,310.41,11.25
2014,1,11,22,30,102290,101050,99850,6.78,327.24,11.53
2014,1,11,23,30,102340,101090,99880,5.92,5.7,11.42
2014,1,12,0,30,102380,101130,99930,6.23,26.31,11.6
2014,1,12,1,30,102330,101100,99900,4.41,330.07,11.3
2014,1,12,2,30,102360,101110,99900,5.35,310.59,11.1
2014,1,12,3,30,102400,101150,99940,6.93,335.04,10.37
2014,1,12,4,30,102430,101180,99970,7.26,350.07,9.22
2014,1,12,5,30,102430,101190,99980,8.17,340.76,10.05
2014,1,12,6,30,102500,101260,100050,8.3,352.45,9.74
2014,1,12,7,30,102560,101320,100100,8.39,355.97,9.33
2014,1,12,8,30,102650,101400,100180,9.32,345.28,9.16
2014,1,12,9,30,102690,101450,100230,9.46,341.06,9.16
2014,1,12,10,30,102740,101510,100290,9,344.18,10.06
2014,1,12,11,30,102690,101460,100240,9.83,333.42,10.97
2014,1,12,12,30,102680,101460,100250,9.13,337.86,12.54
2014,1,12,13,30,102640,101410,100220,9.32,346.66,13.25
2014,1,12,14,30,102570,101350,100150,10.68,339.46,13.76
2014,1,12,15,30,102540,101330,100130,10.89,337.85,13.99
2014,1,12,16,30,102540,101320,100120,11.81,342.16,13.41
2014,1,12,17,30,102550,101330,100130,15.22,340.49,12.66
2014,1,12,18,30,102540,101320,100120,16.49,341,12.5
2014,1,12,19,30,102530,101310,100110,18.22,340.27,12.31
2014,1,12,20,30,102520,101300,100100,19.61,341.31,12.22
2014,1,12,21,30,102520,101310,100100,20.25,341.02,12.2
2014,1,12,22,30,102580,101350,100150,19.11,341.71,11.73
2014,1,12,23,30,102590,101370,100170,17.05,339.13,11.3
2014,1,13,0,30,102630,101410,100200,18.65,341.83,11.67
2014,1,13,1,30,102610,101390,100180,19.23,342.71,11.42
2014,1,13,2,30,102630,101400,100200,18.3,345.81,11.32
2014,1,13,3,30,102680,101450,100240,16.21,349.83,11.05
2014,1,13,4,30,102760,101530,100310,12.97,356.41,10.59
2014,1,13,5,30,102800,101560,100350,12.49,0.34,10.28
2014,1,13,6,30,102830,101590,100370,9.47,8.58,9.71
2014,1,13,7,30,102890,101650,100430,11.28,16.22,9.87
2014,1,13,8,30,102960,101710,100490,9.05,12.89,9.27
2014,1,13,9,30,103010,101770,100550,5.35,15.52,9.04
2014,1,13,10,30,103040,101800,100580,2.79,21.61,9.84
2014,1,13,11,30,103020,101790,100580,2.83,15.24,11.55
2014,1,13,12,30,103000,101780,100570,3.15,28.24,13.11
2014,1,13,13,30,102930,101720,100510,3.48,26.22,14.36
2014,1,13,14,30,102870,101660,100470,3.7,27.93,15.43
2014,1,13,15,30,102840,101630,100440,3.3,35.16,15.69
2014,1,13,16,30,102830,101620,100420,3.01,50.34,15.23
2014,1,13,17,30,102840,101620,100420,2.73,58.15,14.89
2014,1,13,18,30,102810,101590,100400,1.7,64.05,15.04
2014,1,13,19,30,102810,101590,100390,0.23,210.8,13.9
2014,1,13,20,30,102820,101600,100400,1.63,301,14.12
2014,1,13,21,30,102820,101590,100390,3.23,311.82,14.19
2014,1,13,22,30,102820,101590,100390,8.22,351.07,13.44
2014,1,13,23,30,102820,101590,100380,11.62,354.96,11.73
2014,1,14,0,30,102840,101610,100410,10.9,358.69,12.16
2014,1,14,1,30,102840,101610,100400,9.74,2.01,11.19
2014,1,14,2,30,102840,101610,100390,11.68,357.13,11.73
2014,1,14,3,30,102850,101620,100410,12.47,351.12,12.05
2014,1,14,4,30,102880,101650,100430,12.37,354.4,11.66
2014,1,14,5,30,102910,101680,100470,11.66,358.25,11.16
2014,1,14,6,30,102910,101680,100460,10.93,357.69,10.88
2014,1,14,7,30,102940,101710,100490,9.68,357.28,10.55
2014,1,14,8,30,102960,101730,100510,7.38,2.81,10.28
2014,1,14,9,30,102990,101770,100540,7.99,1.29,10.1
2014,1,14,10,30,102970,101740,100530,6.85,0.28,10.99
2014,1,14,11,30,102920,101710,100510,6.38,6.8,13.75
2014,1,14,12,30,102860,101660,100470,6.14,12.2,16.69
2014,1,14,13,30,102760,101570,100390,5.38,17.35,18.61
2014,1,14,14,30,102690,101510,100340,5.66,14.87,20.23
2014,1,14,15,30,102650,101470,100300,6.2,8.95,20.79
2014,1,14,16,30,102640,101450,100280,5.57,9.69,20.64
2014,1,14,17,30,102640,101450,100280,6.23,357.23,20
2014,1,14,18,30,102640,101450,100270,8.36,357.4,19.2
2014,1,14,19,30,102610,101420,100240,9.15,355.47,18.07
2014,1,14,20,30,102600,101400,100220,13.36,354.75,16.94
2014,1,14,21,30,102600,101390,100210,13.51,353.12,16.05
2014,1,14,22,30,102610,101400,100210,13.52,357.44,15.4
2014,1,14,23,30,102630,101410,100220,8.82,10.35,14.05
2014,1,15,0,30,102630,101420,100220,6.15,19.73,13.92
2014,1,15,1,30,102630,101420,100220,4.92,24.94,14.02
2014,1,15,2,30,102630,101400,100210,5.89,17.94,13.71
2014,1,15,3,30,102630,101400,100200,3.45,15.83,12.59
2014,1,15,4,30,102650,101420,100220,1.34,16.73,12.45
2014,1,15,5,30,102660,101440,100230,2.79,8.99,12.27
2014,1,15,6,30,102680,101440,100230,2.46,350.55,10.81
2014,1,15,7,30,102670,101440,100240,4.76,353.33,12.43
2014,1,15,8,30,102690,101460,100260,5.01,349.85,12.24
2014,1,15,9,30,102680,101450,100240,5.8,351.9,11.85
2014,1,15,10,30,102640,101420,100210,4.17,3.74,11.14
2014,1,15,11,30,102580,101370,100170,3.22,14.51,12.85
2014,1,15,12,30,102510,101310,100120,2.63,19.73,14.68
2014,1,15,13,30,102420,101220,100040,2.79,27.91,16.29
2014,1,15,14,30,102350,101160,99970,3.53,17.63,17.29
2014,1,15,15,30,102300,101110,99930,3.11,35.44,17.7
2014,1,15,16,30,102270,101080,99900,2.34,38.66,17.45
2014,1,15,17,30,102230,101040,99870,2.43,24.48,18.47
2014,1,15,18,30,102220,101030,99850,1.32,350.23,17.35
2014,1,15,19,30,102190,101000,99820,2.96,344.13,17.86
2014,1,15,20,30,102200,101000,99820,2.42,342.48,17.08
2014,1,15,21,30,102210,101010,99820,7.82,352.59,15.85
2014,1,15,22,30,102230,101020,99840,6.44,356.64,15.84
2014,1,15,23,30,102250,101030,99850,5.39,3.52,15.61
2014,1,16,0,30,102250,101040,99840,5.26,0.75,15.01
2014,1,16,1,30,102230,101000,99810,4.94,12,13.44
2014,1,16,2,30,102220,100990,99790,4.12,4.24,12.27
2014,1,16,3,30,102230,101000,99800,5.49,12.39,11.29
2014,1,16,4,30,102230,101000,99800,5.29,27.87,12.42
2014,1,16,5,30,102250,101020,99820,6.88,4.94,11.9
2014,1,16,6,30,102240,101010,99810,6.14,352.88,11.42
2014,1,16,7,30,102260,101020,99820,5.95,349.95,11.28
2014,1,16,8,30,102270,101030,99830,5.94,355.9,11.33
2014,1,16,9,30,102270,101040,99840,4.54,7.58,11.8
2014,1,16,10,30,102240,101020,99820,3.52,352.31,12.21
2014,1,16,11,30,102200,101000,99800,1.29,1.21,13.37
2014,1,16,12,30,102160,100960,99770,2.09,9.31,15.46
2014,1,16,13,30,102070,100880,99700,2.76,27.26,17.35
2014,1,16,14,30,102000,100810,99640,2.28,33.42,17.96
2014,1,16,15,30,101960,100780,99600,1.52,34.2,18.2
2014,1,16,16,30,101950,100770,99590,1.18,75.57,17.85
2014,1,16,17,30,101940,100750,99580,1.05,44.44,18.99
2014,1,16,18,30,101930,100740,99570,0.05,107.91,18.97
2014,1,16,19,30,101940,100740,99580,1.77,241.15,18.59
2014,1,16,20,30,101950,100750,99570,2.5,214.09,17.46
2014,1,16,21,30,101970,100770,99590,2.35,238.25,17.71
2014,1,16,22,30,101990,100780,99600,2.08,318.38,16.95
2014,1,16,23,30,102020,100810,99620,2.54,343.19,15.42
2014,1,17,0,30,102040,100820,99630,3.58,347.48,13.59
2014,1,17,1,30,102030,100800,99610,6.6,348.34,13.53
2014,1,17,2,30,102030,100800,99600,5.2,357.79,13.07
2014,1,17,3,30,102060,100820,99630,3.17,11.78,12.39
2014,1,17,4,30,102070,100840,99640,5.08,1.34,12.05
2014,1,17,5,30,102090,100860,99660,4.59,8.77,12.75
2014,1,17,6,30,102100,100870,99670,4.01,7.95,12.7
2014,1,17,7,30,102130,100890,99700,3.53,9.33,12.63
2014,1,17,8,30,102150,100920,99720,3.43,3.79,12.45
2014,1,17,9,30,102160,100930,99740,3.66,349.28,12.41
2014,1,17,10,30,102150,100930,99730,5.12,358.3,12.69
2014,1,17,11,30,102100,100890,99700,3.53,3.07,13.51
2014,1,17,12,30,102060,100860,99670,3.12,10.51,15.47
2014,1,17,13,30,102000,100810,99630,2.72,8.81,17.03
2014,1,17,14,30,101960,100770,99590,2.86,7.06,17.93
2014,1,17,15,30,101930,100740,99570,2.56,10.89,18.14
2014,1,17,16,30,101910,100720,99550,2.84,9.36,17.75
2014,1,17,17,30,101920,100730,99550,2.9,12.62,17.58
2014,1,17,18,30,101910,100720,99530,2.84,9.4,17.35
2014,1,17,19,30,101910,100710,99530,2.65,355,17.24
2014,1,17,20,30,101910,100710,99530,3.47,0.89,17.4
2014,1,17,21,30,101930,100720,99540,2.83,3.07,16.58
2014,1,17,22,30,101940,100740,99550,3.21,352.67,16.6
2014,1,17,23,30,101960,100750,99570,3.63,352.33,16.21
2014,1,18,0,30,101960,100750,99560,5.23,358.14,15.82
2014,1,18,1,30,101940,100720,99540,5.41,1.71,15.6
2014,1,18,2,30,101920,100700,99520,5.25,2.67,14.77
2014,1,18,3,30,101930,100710,99520,5.57,356.33,13.99
2014,1,18,4,30,101940,100720,99530,6.63,355.22,13.76
2014,1,18,5,30,101950,100730,99540,7.54,351.03,13.55
2014,1,18,6,30,101960,100740,99540,7.25,354.24,13.34
2014,1,18,7,30,101990,100760,99570,7.08,347.34,13.04
2014,1,18,8,30,102010,100780,99590,6.81,347.7,12.98
2014,1,18,9,30,102020,100800,99600,6.35,356.54,12.68
2014,1,18,10,30,102020,100800,99600,4.52,1.53,12.86
2014,1,18,11,30,101990,100790,99590,3.03,8.76,13.13
2014,1,18,12,30,101960,100760,99580,2.22,15.74,14.94
2014,1,18,13,30,101870,100680,99500,1.94,24.5,16.56
2014,1,18,14,30,101810,100620,99450,1.86,30.13,17.62
2014,1,18,15,30,101760,100580,99410,1.72,30.87,17.93
2014,1,18,16,30,101740,100560,99380,1.87,33.05,17.59
2014,1,18,17,30,101740,100550,99370,2.25,33.87,17.44
2014,1,18,18,30,101730,100540,99360,1.81,29.81,17.24
2014,1,18,19,30,101730,100540,99370,1.42,50.06,16.98
2014,1,18,20,30,101750,100550,99370,1.34,57.62,16.59
2014,1,18,21,30,101770,100570,99390,1.34,53.2,16.38
2014,1,18,22,30,101790,100580,99400,1.34,59.31,16
2014,1,18,23,30,101810,100590,99420,1.3,44.35,15.72
2014,1,19,0,30,101820,100610,99430,1.55,39.95,15.33
2014,1,19,1,30,101820,100610,99420,2.11,19.42,14.63
2014,1,19,2,30,101830,100610,99420,2.8,359.46,13.92
