Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),wind speed at 100m (m/s),wind direction at 100m (deg),air temperature at 100m (C)
2014,1,2,17,30,84200,83170,82170,3.6,10.78,6.36
2014,1,2,18,30,84200,83170,82160,0.76,344.29,5.39
2014,1,2,19,30,84150,83110,82090,0.69,169.97,5.04
2014,1,2,20,30,84110,83060,82050,1.31,140.43,5.12
2014,1,2,21,30,84040,83000,82000,4.4,188.43,6.17
2014,1,2,22,30,84000,82950,81950,4.34,165.57,5.56
2014,1,2,23,30,83920,82890,81890,3.16,216.83,7.62
2014,1,3,0,30,83870,82830,81840,5.09,231.53,7.81
2014,1,3,1,30,83810,82790,81790,4.98,226.44,7.95
2014,1,3,2,30,83740,82720,81730,4.89,259.27,9.06
2014,1,3,3,30,83670,82650,81660,2.37,207.01,9.11
2014,1,3,4,30,83600,82590,81600,2.11,147.83,9.88
2014,1,3,5,30,83550,82540,81550,2.48,149.45,9.71
2014,1,3,6,30,83490,82480,81490,2.67,153.48,10.1
2014,1,3,7,30,83430,82420,81430,1.65,176.7,9.93
2014,1,3,8,30,83390,82380,81390,2.56,226.34,9.65
2014,1,3,9,30,83330,82330,81340,5.1,238.69,10.39
2014,1,3,10,30,83250,82250,81270,3.15,250.68,11.03
2014,1,3,11,30,83180,82180,81200,4.93,287.95,12.37
2014,1,3,12,30,83120,82110,81140,2.58,293.7,12.95
2014,1,3,13,30,83060,82070,81090,1.68,262.17,13.09
2014,1,3,14,30,83020,82000,81030,2.43,338.25,13.2
2014,1,3,15,30,82980,81930,80960,3.07,53.02,12.91
2014,1,3,16,30,82890,81900,80920,18.76,273.47,11.9
2014,1,3,17,30,82870,81910,80940,19.66,269.86,12
2014,1,3,18,30,82980,82000,81020,6.43,226,11.28
2014,1,3,19,30,82950,81990,81000,5.05,262.31,10.45
2014,1,3,20,30,82960,81960,80970,7.25,276.18,9.58
2014,1,3,21,30,82950,81940,80960,3.66,284.87,9.15
2014,1,3,22,30,82980,81930,80940,3.18,71.35,8.82
2014,1,3,23,30,82960,81930,80940,3.61,304.41,8.92
2014,1,4,0,30,83000,81970,80970,7.07,81.7,6.61
2014,1,4,1,30,83150,82120,81100,11.61,63.17,1.03
2014,1,4,2,30,83320,82280,81250,5.8,62.23,-1.13
2014,1,4,3,30,83360,82300,81280,3.63,85.95,-1.35
2014,1,4,4,30,83390,82340,81310,4.07,69.6,-1.87
2014,1,4,5,30,83460,82400,81370,6.95,31.48,-4.13
2014,1,4,6,30,83500,82440,81390,5.29,26.32,-4.25
2014,1,4,7,30,83530,82450,81410,3.24,32.84,-4.14
2014,1,4,8,30,83530,82460,81420,7.82,39.86,-5.02
2014,1,4,9,30,83560,82500,81450,7.69,44.67,-4.97
2014,1,4,10,30,83540,82470,81430,5.2,40.77,-4.48
2014,1,4,11,30,83530,82460,81420,4.48,48.04,-4.36
2014,1,4,12,30,83520,82450,81410,4.39,43.49,-4.46
2014,1,4,13,30,83530,82470,81430,5.46,39.35,-4.1
2014,1,4,14,30,83570,82510,81470,5.9,30.58,-4.1
2014,1,4,15,30,83640,82570,81530,6.41,38.43,-4.86
2014,1,4,16,30,83700,82630,81590,4.48,18.4,-4.21
2014,1,4,17,30,83760,82690,81650,3.31,46.16,-4.51
2014,1,4,18,30,83790,82720,81670,3.76,74.63,-4.9
2014,1,4,19,30,83810,82740,81690,3.5,47.42,-4.74
2014,1,4,20,30,83820,82750,81700,3.77,56.32,-5.02
2014,1,4,21,30,83860,82790,81730,2.17,61.25,-5.04
2014,1,4,22,30,83870,82790,81740,1.2,46.15,-5.06
2014,1,4,23,30,83870,82800,81750,0.84,67.2,-5.8
2014,1,5,0,30,83840,82770,81720,2.25,186.67,-5.23
2014,1,5,1,30,83830,82760,81710,3.01,207.33,-5.12
2014,1,5,2,30,83810,82730,81690,4.35,194.19,-4.94
2014,1,5,3,30,83780,82730,81690,3.58,257.43,-3.83
2014,1,5,4,30,83840,82770,81730,3.69,306.36,-3.29
2014,1,5,5,30,83870,82790,81750,6.42,312.72,-3.61
2014,1,5,6,30,83970,82910,81850,8.86,3.75,-7.21
2014,1,5,7,30,84080,83010,81940,11.52,348.7,-8.09
2014,1,5,8,30,84190,83090,82030,8.41,351.16,-8.64
2014,1,5,9,30,84230,83150,82080,6.54,11.98,-8.74
2014,1,5,10,30,84250,83180,82110,6.24,22.7,-8.93
2014,1,5,11,30,84290,83190,82120,5.51,27.54,-8.69
2014,1,5,12,30,84300,83210,82140,6.04,34.94,-9.04
2014,1,5,13,30,84370,83290,82210,8.22,37.55,-9.75
2014,1,5,14,30,84450,83360,82280,7.28,34.44,-10.01
2014,1,5,15,30,84480,83380,82310,6.07,37.09,-10.65
2014,1,5,16,30,84590,83490,82410,5.58,34.98,-11.2
2014,1,5,17,30,84650,83540,82460,4.73,50.62,-11.54
2014,1,5,18,30,84730,83610,82520,4.42,46,-12.03
2014,1,5,19,30,84770,83650,82560,4.51,61.47,-12.6
2014,1,5,20,30,84790,83650,82550,4.06,67.87,-12.91
2014,1,5,21,30,84770,83650,82550,3.21,55.86,-12.83
2014,1,5,22,30,84740,83620,82520,3.14,68.69,-12.84
2014,1,5,23,30,84660,83580,82480,2.77,84.97,-12.65
2014,1,6,0,30,84620,83540,82450,1.86,86.56,-12.34
2014,1,6,1,30,84590,83500,82410,1.54,25.53,-11.64
2014,1,6,2,30,84560,83460,82390,2.55,351.29,-10.1
2014,1,6,3,30,84520,83420,82340,3.52,333.95,-8.34
2014,1,6,4,30,84490,83390,82330,6.72,339.59,-7.2
2014,1,6,5,30,84480,83400,82330,6.45,337.24,-6.89
2014,1,6,6,30,84470,83400,82330,2.25,12.57,-6.63
2014,1,6,7,30,84460,83370,82310,0.34,303.63,-5.94
2014,1,6,8,30,84470,83390,82330,3.33,338.32,-5.02
2014,1,6,9,30,84480,83380,82330,4.68,352.74,-3.86
2014,1,6,10,30,84410,83340,82290,4.62,352.26,-2.9
2014,1,6,11,30,84370,83300,82260,4,9.5,-2.1
2014,1,6,12,30,84330,83270,82240,4.43,348.04,-0.39
2014,1,6,13,30,84320,83240,82220,7.64,324.34,1.82
2014,1,6,14,30,84270,83210,82180,11.77,323.43,3.37
2014,1,6,15,30,84230,83170,82150,6.82,314.17,3.3
2014,1,6,16,30,84210,83160,82140,1.9,263.61,3.82
2014,1,6,17,30,84210,83170,82160,2.41,198.56,3.83
2014,1,6,18,30,84200,83170,82150,1.66,219.98,4.4
2014,1,6,19,30,84170,83140,82120,1.89,284.52,4.47
2014,1,6,20,30,84100,83070,82060,12.56,270.9,5.38
2014,1,6,21,30,84060,83040,82030,13.58,272.3,5.37
2014,1,6,22,30,84010,82980,81970,14.7,279.39,5.24
2014,1,6,23,30,83970,82960,81950,15.5,279.78,5.96
2014,1,7,0,30,84010,82960,81950,16.84,275.98,6.61
2014,1,7,1,30,84000,82940,81940,16.87,276.27,6.98
2014,1,7,2,30,83950,82910,81910,17.83,274.49,7.36
2014,1,7,3,30,83890,82870,81870,18.19,273.44,7.88
2014,1,7,4,30,83860,82840,81850,19.42,277.03,8.16
2014,1,7,5,30,83840,82830,81830,17.49,278.05,7.62
2014,1,7,6,30,83860,82830,81820,8.86,267.37,7.14
2014,1,7,7,30,83850,82820,81820,4.05,131.21,8.24
2014,1,7,8,30,83830,82800,81800,2.04,141.25,8.4
2014,1,7,9,30,83810,82780,81780,2.5,104.63,8.35
2014,1,7,10,30,83780,82760,81760,4.81,103.83,9.35
2014,1,7,11,30,83750,82730,81740,3.26,78.12,9.73
2014,1,7,12,30,83740,82720,81730,2.3,63.63,9.41
2014,1,7,13,30,83780,82740,81740,2.74,30.85,8.29
2014,1,7,14,30,83740,82710,81710,4.1,62.58,8.54
2014,1,7,15,30,83710,82680,81680,4.17,39.35,8.48
2014,1,7,16,30,83700,82670,81670,6.13,336.93,9.17
2014,1,7,17,30,83720,82690,81690,1.85,97.49,7.08
2014,1,7,18,30,83740,82710,81710,1.27,81.9,6.79
2014,1,7,19,30,83720,82700,81690,8.49,294.48,6.29
2014,1,7,20,30,83700,82670,81670,8.6,303.42,5.95
2014,1,7,21,30,83730,82710,81700,6.8,309.56,5.73
2014,1,7,22,30,83730,82700,81690,7.01,293.12,5.85
2014,1,7,23,30,83740,82710,81700,2.52,63.52,4.92
2014,1,8,0,30,83800,82760,81740,1.36,334.9,3.02
2014,1,8,1,30,83810,82770,81760,2.49,288.47,3.81
2014,1,8,2,30,83780,82750,81730,0.97,322.38,3.09
2014,1,8,3,30,83790,82750,81730,1.57,66.89,2.19
2014,1,8,4,30,83840,82800,81780,3.22,3.82,1.27
2014,1,8,5,30,83880,82840,81800,4.69,345.42,0.63
2014,1,8,6,30,83910,82860,81830,2.54,4.28,-0.33
2014,1,8,7,30,83910,82860,81830,1.73,15.65,-0.57
2014,1,8,8,30,83920,82880,81840,2.29,233.3,-0.48
2014,1,8,9,30,83940,82890,81860,1.16,321.47,0.31
2014,1,8,10,30,83930,82880,81860,0.4,143.26,1.37
2014,1,8,11,30,83890,82850,81830,1.3,156.2,2.44
2014,1,8,12,30,83860,82820,81810,1.25,117.1,3.69
2014,1,8,13,30,83840,82810,81790,1.31,109.44,4.71
2014,1,8,14,30,83810,82790,81780,1.29,62.68,5.15
2014,1,8,15,30,83780,82760,81750,2.47,49.19,4.98
2014,1,8,16,30,83810,82770,81760,3.59,45.89,4.1
2014,1,8,17,30,83830,82800,81780,2.44,46.79,3.85
2014,1,8,18,30,83830,82800,81780,1.72,74.51,3.65
2014,1,8,19,30,83800,82760,81750,0.2,233.21,3.11
2014,1,8,20,30,83790,82750,81730,0.43,332.17,2.48
2014,1,8,21,30,83790,82750,81730,1.4,213.72,2.31
2014,1,8,22,30,83770,82730,81710,0.28,141.26,2.18
2014,1,8,23,30,83760,82710,81690,1.06,155.18,1.81
2014,1,9,0,30,83740,82690,81680,3.22,178.34,2.07
2014,1,9,1,30,83710,82670,81650,3.07,179.37,1.65
2014,1,9,2,30,83660,82610,81600,3.08,180.92,2.11
2014,1,9,3,30,83600,82560,81540,4.12,195.33,2.2
2014,1,9,4,30,83570,82520,81510,4.75,197.79,2.61
2014,1,9,5,30,83560,82510,81500,2.41,228.61,3.05
2014,1,9,6,30,83540,82490,81480,2.46,181.44,2.91
2014,1,9,7,30,83490,82450,81440,3.83,264.98,3.4
2014,1,9,8,30,83450,82420,81410,11.55,256.7,3.89
2014,1,9,9,30,83420,82400,81390,5.17,271.78,4.37
2014,1,9,10,30,83380,82350,81340,2.28,279.71,5.04
2014,1,9,11,30,83300,82270,81270,3.14,225.46,5.95
2014,1,9,12,30,83240,82220,81230,1.86,277.17,6.56
2014,1,9,13,30,83210,82190,81190,6.75,297.69,6.82
2014,1,9,14,30,83150,82140,81140,11.25,318.6,6.75
2014,1,9,15,30,83090,82080,81080,5.63,323.49,7.03
2014,1,9,16,30,83040,82030,81030,10.84,290.11,6.66
2014,1,9,17,30,83120,82070,81070,9.02,316.92,5.94
2014,1,9,18,30,83140,82100,81100,3.1,29.99,4.47
2014,1,9,19,30,83090,82060,81060,0.48,8.82,4.05
2014,1,9,20,30,83090,82050,81050,4.18,183.42,3.83
2014,1,9,21,30,83050,82020,81020,3.63,187.37,4.64
2014,1,9,22,30,83070,82030,81020,1.13,180.22,3.57
2014,1,9,23,30,83110,82080,81070,4.86,327.77,3.6
2014,1,10,0,30,83120,82090,81070,4.86,296.16,2.55
2014,1,10,1,30,83140,82100,81090,13.37,283.89,1.52
2014,1,10,2,30,83110,82080,81060,11.88,294.54,0.72
2014,1,10,3,30,83060,82030,81000,18.06,309.94,-0.05
2014,1,10,4,30,83080,82050,81030,11.33,298.8,-0.45
2014,1,10,5,30,82960,81940,80920,17.05,287.38,-0.7
2014,1,10,6,30,82940,81900,80880,23.06,279.8,-1.36
2014,1,10,7,30,82940,81900,80870,23,279.56,-1.22
2014,1,10,8,30,82910,81880,80860,20.59,279.34,-0.18
2014,1,10,9,30,82970,81930,80910,12.16,293.19,1.11
2014,1,10,10,30,83000,81970,80960,12.48,302.39,2.13
2014,1,10,11,30,83010,82000,80990,12.73,316.26,3.01
2014,1,10,12,30,83050,82010,81000,13.55,319.12,3.75
2014,1,10,13,30,83070,82040,81030,12.8,324.25,4.27
2014,1,10,14,30,83050,82030,81030,11.75,327.98,4.81
2014,1,10,15,30,83070,82060,81050,11.89,338.77,5.02
2014,1,10,16,30,83140,82140,81130,10.26,352.98,4.35
2014,1,10,17,30,83230,82230,81220,8.45,351.64,3.79
2014,1,10,18,30,83340,82320,81300,5.44,6.42,3.11
2014,1,10,19,30,83410,82370,81350,3.23,22.34,2.87
2014,1,10,20,30,83430,82400,81390,3.62,10.37,2.74
2014,1,10,21,30,83520,82480,81470,4.14,5.94,2.61
2014,1,10,22,30,83570,82530,81510,6.62,340.33,2.47
2014,1,10,23,30,83590,82560,81550,6.83,356.72,2.39
2014,1,11,0,30,83630,82610,81600,5,11.55,2.55
2014,1,11,1,30,83700,82650,81630,3.05,81.43,2.2
2014,1,11,2,30,83700,82660,81640,3.85,73.72,2.68
2014,1,11,3,30,83660,82640,81630,3.84,39.1,3.19
2014,1,11,4,30,83680,82660,81650,3.37,18.38,3.11
2014,1,11,5,30,83710,82680,81660,3.34,80.49,3.74
2014,1,11,6,30,83710,82680,81670,3.54,130.24,4.49
2014,1,11,7,30,83670,82630,81620,19.37,287.93,6.01
2014,1,11,8,30,83610,82590,81590,15.74,306.17,6.9
2014,1,11,9,30,83670,82650,81650,9.1,316.51,8.09
2014,1,11,10,30,83670,82640,81650,5.93,286.24,10.19
2014,1,11,11,30,83590,82600,81610,4.81,245.22,11.6
2014,1,11,12,30,83570,82560,81580,8.88,292.06,12.52
2014,1,11,13,30,83470,82480,81500,9.79,298.96,13.44
2014,1,11,14,30,83470,82470,81480,11.5,294.09,13.01
2014,1,11,15,30,83430,82400,81420,2.41,169.69,13.09
2014,1,11,16,30,83370,82350,81380,3.41,177.73,13.13
2014,1,11,17,30,83380,82350,81380,4.11,217.41,13
2014,1,11,18,30,83340,82320,81340,6.82,243.62,11.73
2014,1,11,19,30,83290,82290,81310,4.32,287.09,11.89
2014,1,11,20,30,83240,82240,81250,3.65,180.2,9.81
2014,1,11,21,30,83200,82170,81180,7.76,194.22,9.22
2014,1,11,22,30,83120,82130,81150,14.22,214,10.76
2014,1,11,23,30,83140,82100,81130,10.14,189.65,10.22
2014,1,12,0,30,83110,82060,81080,7.61,191.37,8.45
2014,1,12,1,30,83030,82010,81030,7.23,194.69,10.35
2014,1,12,2,30,82990,81940,80960,6.96,208.48,10.5
2014,1,12,3,30,82930,81860,80880,4.76,231.7,10.41
2014,1,12,4,30,82950,81860,80880,4.66,231.53,9.79
2014,1,12,5,30,82900,81830,80850,5.15,214.06,9.5
2014,1,12,6,30,82870,81850,80870,7.54,227.1,8.17
2014,1,12,7,30,82790,81830,80840,13.25,268.23,7.37
2014,1,12,8,30,83080,82060,81060,9.61,13.24,4.6
2014,1,12,9,30,83120,82120,81110,4.35,323.88,4.58
2014,1,12,10,30,83210,82150,81140,2.98,359.21,4.31
2014,1,12,11,30,83290,82230,81220,5,347.11,4.4
2014,1,12,12,30,83290,82260,81250,10.91,316.83,4.51
2014,1,12,13,30,83410,82370,81350,12.55,297.76,3.68
2014,1,12,14,30,83410,82380,81370,16.05,298.53,3
2014,1,12,15,30,83430,82400,81380,16.92,297.23,2.47
2014,1,12,16,30,83520,82480,81470,6.37,290.32,2.33
2014,1,12,17,30,83610,82580,81550,11.61,290.31,1.28
2014,1,12,18,30,83690,82650,81630,11.39,308.37,1.57
2014,1,12,19,30,83720,82670,81650,8.87,300.03,1.29
2014,1,12,20,30,83780,82730,81700,18.06,306.82,0.37
2014,1,12,21,30,83870,82820,81790,15.81,309.2,-0.06
2014,1,12,22,30,83870,82830,81800,12.18,324.16,-0.33
2014,1,12,23,30,83900,82850,81810,10.44,333.21,-0.55
2014,1,13,0,30,83840,82790,81760,17.97,301.5,-0.34
2014,1,13,1,30,83830,82790,81760,22.6,297.47,-0.21
2014,1,13,2,30,83820,82760,81730,23.86,296.73,0.08
2014,1,13,3,30,83750,82700,81680,24.99,294.95,0.31
2014,1,13,4,30,83730,82690,81670,24.91,293,0.67
2014,1,13,5,30,83700,82670,81650,25.29,292.26,1.25
2014,1,13,6,30,83690,82640,81620,25.52,292.62,1.84
2014,1,13,7,30,83610,82580,81560,26.8,293.64,2.27
2014,1,13,8,30,83600,82600,81580,26.68,295.49,2.86
2014,1,13,9,30,83680,82680,81660,22.31,300.4,3.8
2014,1,13,10,30,83770,82790,81770,11.55,306.73,4.95
2014,1,13,11,30,83840,82810,81800,3.4,278.2,6.06
2014,1,13,12,30,83830,82810,81800,0.87,318.21,6.76
2014,1,13,13,30,83870,82800,81790,2.62,325.81,7.53
2014,1,13,14,30,83830,82780,81780,2.54,357.99,7.81
2014,1,13,15,30,83780,82750,81750,1.79,52.37,7.82
2014,1,13,16,30,83760,82750,81760,5.74,222.39,7.62
2014,1,13,17,30,83800,82800,81800,4.2,229.52,6.43
2014,1,13,18,30,83900,82880,81870,1.84,174.64,5.63
2014,1,13,19,30,83930,82910,81900,2.33,140.67,5.44
2014,1,13,20,30,83970,82920,81900,3.35,167.78,5.67
2014,1,13,21,30,84030,82970,81960,3.16,132.95,5.15
2014,1,13,22,30,84040,83000,81980,2.71,329.74,4.69
2014,1,13,23,30,84100,83040,82030,10.64,320.15,4.39
2014,1,14,0,30,84170,83100,82090,10.99,327.67,4.05
2014,1,14,1,30,84240,83170,82140,11.1,329.97,3.7
2014,1,14,2,30,84210,83190,82160,13,327.74,3.44
2014,1,14,3,30,84270,83240,82220,14.37,327.95,3.17
2014,1,14,4,30,84440,83380,82350,9.48,29.84,1.16
2014,1,14,5,30,84570,83500,82460,8.92,40.39,-0.83
2014,1,14,6,30,84680,83630,82580,7.2,38.77,-1.55
2014,1,14,7,30,84800,83710,82660,6.37,14.05,-1.85
2014,1,14,8,30,84880,83780,82720,3.95,41.95,-3.23
2014,1,14,9,30,84950,83850,82790,3.08,40.33,-3.14
2014,1,14,10,30,84920,83860,82810,1.87,45.69,-2.55
2014,1,14,11,30,84900,83860,82810,1.67,52.16,-1.68
2014,1,14,12,30,84900,83870,82820,1.14,57.71,-0.68
2014,1,14,13,30,84910,83880,82840,1.73,80.7,0.55
2014,1,14,14,30,84940,83860,82820,1.64,80.67,1.41
2014,1,14,15,30,84870,83820,82790,1.17,94.05,2.21
2014,1,14,16,30,84890,83830,82800,4.01,47.87,2.5
2014,1,14,17,30,84880,83860,82820,4.35,37.2,1.97
2014,1,14,18,30,84950,83900,82860,2.87,68.75,1.77
2014,1,14,19,30,84910,83860,82820,2.39,113.45,1.5
2014,1,14,20,30,84830,83790,82760,0.93,171.79,1.83
2014,1,14,21,30,84770,83740,82710,1.37,260.58,2.98
2014,1,14,22,30,84720,83680,82660,1.55,197.24,3.43
2014,1,14,23,30,84670,83650,82620,0.97,202.85,4.23
2014,1,15,0,30,84650,83620,82600,1.71,158.76,4.55
2014,1,15,1,30,84610,83580,82560,0.55,127.42,5.19
2014,1,15,2,30,84590,83530,82510,2.8,120.63,5.74
2014,1,15,3,30,84480,83450,82440,7.4,301.55,7.06
2014,1,15,4,30,84410,83390,82380,11.12,312.48,7.35
2014,1,15,5,30,84380,83350,82340,9.13,317.47,7.46
2014,1,15,6,30,84330,83300,82300,4.82,313.76,7.77
2014,1,15,7,30,84280,83260,82250,6.93,286.21,8.2
2014,1,15,8,30,84270,83250,82250,8.75,282.88,8.05
2014,1,15,9,30,84290,83260,82260,8.25,282.79,8.76
2014,1,15,10,30,84250,83220,82220,12.55,299.2,9.83
2014,1,15,11,30,84230,83200,82210,8.36,309.37,10.97
2014,1,15,12,30,84210,83170,82180,9.75,307.7,11.25
2014,1,15,13,30,84210,83160,82160,10.64,301.81,11.36
2014,1,15,14,30,84210,83140,82150,10.44,299.09,11
2014,1,15,15,30,84140,83110,82120,11.4,292.62,10.14
2014,1,15,16,30,84060,83090,82090,16.28,289.86,9.24
2014,1,15,17,30,84070,83100,82100,16.43,287.48,8.35
2014,1,15,18,30,84120,83140,82140,15.18,289.01,8.25
2014,1,15,19,30,84150,83160,82150,14.13,290.21,8.3
2014,1,15,20,30,84180,83150,82150,11.46,285.69,8.14
2014,1,15,21,30,84200,83180,82170,10.39,284.92,7.73
2014,1,15,22,30,84230,83200,82200,14.27,284.62,7.57
2014,1,15,23,30,84270,83230,82220,7.28,273.86,7.49
2014,1,16,0,30,84320,83270,82260,5.02,341.72,6.73
2014,1,16,1,30,84300,83260,82250,0.91,201.26,6.65
2014,1,16,2,30,84330,83280,82270,9.76,332.14,5.66
2014,1,16,3,30,84310,83270,82260,9.32,343.95,5.61
2014,1,16,4,30,84330,83290,82280,4.62,350.07,5.4
2014,1,16,5,30,84410,83350,82330,9.88,342.93,5.47
2014,1,16,6,30,84480,83410,82390,13.43,314.77,4.43
2014,1,16,7,30,84510,83430,82410,12.64,317.03,4.26
2014,1,16,8,30,84490,83440,82410,12.8,313.8,3.77
2014,1,16,9,30,84500,83460,82440,3.23,0.04,4.12
2014,1,16,10,30,84480,83440,82420,2.42,71.24,4.5
2014,1,16,11,30,84480,83450,82440,0.87,44.94,5.18
2014,1,16,12,30,84460,83440,82430,2.48,15.47,5.85
2014,1,16,13,30,84430,83420,82410,11.05,318.51,7.01
2014,1,16,14,30,84490,83450,82440,10.85,317.82,6.87
2014,1,16,15,30,84440,83440,82430,10.03,313.2,6.49
2014,1,16,16,30,84500,83480,82470,11.18,317.53,5.52
2014,1,16,17,30,84580,83570,82540,6.48,351.44,4.6
2014,1,16,18,30,84660,83630,82600,5.21,44.55,2.66
2014,1,16,19,30,84670,83650,82610,2.96,72.76,2.15
2014,1,16,20,30,84650,83620,82590,1.84,74.06,1.53
2014,1,16,21,30,84650,83610,82570,2.92,118.39,1.04
2014,1,16,22,30,84600,83550,82520,3.58,155.21,0.81
2014,1,16,23,30,84570,83520,82490,2.23,201.92,1.33
2014,1,17,0,30,84530,83490,82460,1.61,194.91,1.83
2014,1,17,1,30,84500,83470,82450,0.86,277.53,3.39
2014,1,17,2,30,84480,83430,82410,3.62,319.63,3.88
2014,1,17,3,30,84410,83360,82340,2.71,343.47,3.9
2014,1,17,4,30,84380,83340,82320,0.56,102.82,4.55
2014,1,17,5,30,84390,83350,82330,3.65,289.73,5.16
2014,1,17,6,30,84360,83320,82310,6.96,302.31,5.51
2014,1,17,7,30,84310,83260,82250,7.97,313.75,5.7
2014,1,17,8,30,84250,83220,82210,6.55,326.07,5.83
2014,1,17,9,30,84260,83230,82220,7.16,323.49,6.87
2014,1,17,10,30,84230,83190,82190,4.66,356.24,7.98
2014,1,17,11,30,84140,83130,82130,3.32,359.05,9.04
2014,1,17,12,30,84130,83110,82110,2.25,5.52,9.32
2014,1,17,13,30,84110,83090,82100,0.96,2.11,9.79
2014,1,17,14,30,84070,83060,82070,6.78,317.18,10.55
2014,1,17,15,30,84080,83060,82060,8.01,304.52,9.54
2014,1,17,16,30,84050,83040,82050,12.41,287.53,8.78
2014,1,17,17,30,84060,83050,82040,15.6,281.92,8.04
2014,1,17,18,30,84070,83050,82050,14.73,283.23,7.8
2014,1,17,19,30,84060,83050,82040,14.58,283.49,7.56
2014,1,17,20,30,84050,83040,82030,13.59,287.02,7.41
2014,1,17,21,30,84070,83050,82050,10.89,291.68,6.99
2014,1,17,22,30,84100,83080,82070,5.81,313.91,6.9
2014,1,17,23,30,84120,83100,82090,3.39,331.44,7.02
2014,1,18,0,30,84160,83130,82120,0.3,52.35,6.5
2014,1,18,1,30,84190,83160,82160,0.71,188.13,6.23
2014,1,18,2,30,84200,83170,82160,2.91,176.07,6.05
2014,1,18,3,30,84180,83160,82140,2.94,182.43,5.64
2014,1,18,4,30,84210,83180,82170,2.55,182.01,5.79
2014,1,18,5,30,84250,83210,82210,3.93,181.47,6.42
2014,1,18,6,30,84290,83260,82250,1.86,149.64,6.43
2014,1,18,7,30,84310,83280,82270,1.56,134.81,6.58
2014,1,18,8,30,84330,83300,82290,3.17,132.61,7.19
2014,1,18,9,30,84380,83350,82350,3.06,124.33,6.98
2014,1,18,10,30,84390,83380,82370,1.67,91.84,7.9
2014,1,18,11,30,84410,83390,82390,2.31,68.73,8.96
2014,1,18,12,30,84420,83410,82400,2.84,74.36,9.52
2014,1,18,13,30,84450,83440,82430,3.3,88.01,9.97
2014,1,18,14,30,84450,83440,82440,3.25,70.2,10.48
2014,1,18,15,30,84430,83420,82420,3.09,63.74,10.66
2014,1,18,16,30,84440,83420,82420,3.21,77.37,9.76
2014,1,18,17,30,84470,83460,82450,4.44,125.54,9.19
2014,1,18,18,30,84460,83440,82440,3.92,143,8.63
2014,1,18,19,30,84410,83390,82380,5.06,188.28,8.02
2014,1,18,20,30,84350,83330,82320,5.29,173.34,7.73
2014,1,18,21,30,84290,83270,82270,5.96,198.22,7.39
