Year,Month,Day,Hour,Minute,surface air pressure (Pa),air pressure at 100m (Pa),air pressure at 200m (Pa),wind speed at 160m (m/s),wind direction at 160m (deg),air temperature at 160m (C)
2014,1,10,20,30,83430,82400,81390,5.58,352.96,2.23
2014,1,10,21,30,83520,82480,81470,5.07,348.26,2.06
2014,1,10,22,30,83570,82530,81510,9.34,330.99,1.92
2014,1,10,23,30,83590,82560,81550,8.59,341.94,1.92
2014,1,11,0,30,83630,82610,81600,6.22,351.73,2.18
2014,1,11,1,30,83700,82650,81630,2.77,52.76,1.78
2014,1,11,2,30,83700,82660,81640,3.16,52.02,2.24
2014,1,11,3,30,83660,82640,81630,3.4,13.62,2.7
2014,1,11,4,30,83680,82660,81650,3.52,1.02,2.73
2014,1,11,5,30,83710,82680,81660,3.48,96.81,3.3
2014,1,11,6,30,83710,82680,81670,1.8,206.3,4.19
2014,1,11,7,30,83670,82630,81620,21.6,286.05,5.78
2014,1,11,8,30,83610,82590,81590,18.4,299.89,6.62
2014,1,11,9,30,83670,82650,81650,11.69,304.72,7.83
2014,1,11,10,30,83670,82640,81650,8.21,282.75,9.7
2014,1,11,11,30,83590,82600,81610,5.44,247.39,11.07
2014,1,11,12,30,83570,82560,81580,10.31,291.38,11.89
2014,1,11,13,30,83470,82480,81500,11.56,294.86,12.79
2014,1,11,14,30,83470,82470,81480,12.83,291.99,12.39
2014,1,11,15,30,83430,82400,81420,2.83,190.12,12.55
2014,1,11,16,30,83370,82350,81380,4.91,177.89,13.05
2014,1,11,17,30,83380,82350,81380,5.04,219.84,12.64
2014,1,11,18,30,83340,82320,81340,8.89,238.68,11.07
2014,1,11,19,30,83290,82290,81310,4.35,282.97,11.36
2014,1,11,20,30,83240,82240,81250,4.32,190.31,9.36
2014,1,11,21,30,83200,82170,81180,6.2,195.11,9.63
2014,1,11,22,30,83120,82130,81150,15.04,218.32,10.79
2014,1,11,23,30,83140,82100,81130,9.47,196.42,10.88
2014,1,12,0,30,83110,82060,81080,8.89,192.48,9.05
2014,1,12,1,30,83030,82010,81030,7.42,200.81,10.47
2014,1,12,2,30,82990,81940,80960,6.2,229.65,10.38
2014,1,12,3,30,82930,81860,80880,5.22,243.68,9.77
2014,1,12,4,30,82950,81860,80880,6.14,247.63,9.09
2014,1,12,5,30,82900,81830,80850,6.63,225.86,8.88
2014,1,12,6,30,82870,81850,80870,9.09,239.45,7.54
2014,1,12,7,30,82790,81830,80840,17.28,272.02,7.84
2014,1,12,8,30,83080,82060,81060,10.16,9.94,4.31
2014,1,12,9,30,83120,82120,81110,4.68,321.66,3.97
2014,1,12,10,30,83210,82150,81140,3.2,351.74,3.69
2014,1,12,11,30,83290,82230,81220,5.15,343.95,3.77
2014,1,12,12,30,83290,82260,81250,11.55,316.08,3.84
2014,1,12,13,30,83410,82370,81350,13.46,298.32,3
2014,1,12,14,30,83410,82380,81370,17.29,298.65,2.33
2014,1,12,15,30,83430,82400,81380,18.56,297.28,1.8
2014,1,12,16,30,83520,82480,81470,6.71,291.62,1.72
2014,1,12,17,30,83610,82580,81550,12.57,291.52,0.66
2014,1,12,18,30,83690,82650,81630,12.42,308.84,0.96
2014,1,12,19,30,83720,82670,81650,9.83,302.72,0.71
2014,1,12,20,30,83780,82730,81700,19.71,307.17,-0.23
2014,1,12,21,30,83870,82820,81790,17.33,309.25,-0.65
2014,1,12,22,30,83870,82830,81800,13.51,322.69,-0.92
2014,1,12,23,30,83900,82850,81810,11.64,330.86,-1.13
2014,1,13,0,30,83840,82790,81760,20.91,300.22,-0.88
2014,1,13,1,30,83830,82790,81760,24.51,297.58,-0.71
2014,1,13,2,30,83820,82760,81730,25.74,297.01,-0.4
2014,1,13,3,30,83750,82700,81680,26.83,295.17,-0.16
2014,1,13,4,30,83730,82690,81670,26.94,293.23,0.21
2014,1,13,5,30,83700,82670,81650,27.4,292.65,0.8
2014,1,13,6,30,83690,82640,81620,27.77,292.93,1.4
2014,1,13,7,30,83610,82580,81560,29,293.85,1.85
2014,1,13,8,30,83600,82600,81580,29.03,295.57,2.42
2014,1,13,9,30,83680,82680,81660,24.88,299.99,3.28
2014,1,13,10,30,83770,82790,81770,13.63,304.94,4.35
2014,1,13,11,30,83840,82810,81800,3.7,278.63,5.44
2014,1,13,12,30,83830,82810,81800,0.96,313.18,6.15
2014,1,13,13,30,83870,82800,81790,2.73,323.34,6.91
2014,1,13,14,30,83830,82780,81780,2.48,356.36,7.21
2014,1,13,15,30,83780,82750,81750,1.7,56.73,7.22
2014,1,13,16,30,83760,82750,81760,5.22,219.59,7.29
2014,1,13,17,30,83800,82800,81800,4.31,230.71,6.3
2014,1,13,18,30,83900,82880,81870,1.6,196,5.22
2014,1,13,19,30,83930,82910,81900,1.95,142.25,5.1
2014,1,13,20,30,83970,82920,81900,2.48,169.04,5.3
2014,1,13,21,30,84030,82970,81960,1.7,124.45,4.66
2014,1,13,22,30,84040,83000,81980,5.97,310.51,4.19
2014,1,13,23,30,84100,83040,82030,13.27,312.26,3.99
2014,1,14,0,30,84170,83100,82090,13.36,320.29,3.7
2014,1,14,1,30,84240,83170,82140,13.16,324.1,3.33
2014,1,14,2,30,84210,83190,82160,14.96,323.74,3.05
2014,1,14,3,30,84270,83240,82220,16.28,324.68,2.77
2014,1,14,4,30,84440,83380,82350,9.91,25.19,0.92
2014,1,14,5,30,84570,83500,82460,10,36.62,-1.37
2014,1,14,6,30,84680,83630,82580,7.61,38.15,-2.15
2014,1,14,7,30,84800,83710,82660,6.65,13.35,-2.46
2014,1,14,8,30,84880,83780,82720,4.01,39.95,-3.8
2014,1,14,9,30,84950,83850,82790,3.24,36.33,-3.76
2014,1,14,10,30,84920,83860,82810,1.88,40.01,-3.19
2014,1,14,11,30,84900,83860,82810,1.61,46.57,-2.33
2014,1,14,12,30,84900,83870,82820,1.2,54.35,-1.31
2014,1,14,13,30,84910,83880,82840,1.78,78.75,-0.08
2014,1,14,14,30,84940,83860,82820,1.65,78.24,0.8
2014,1,14,15,30,84870,83820,82790,1.23,85.8,1.62
2014,1,14,16,30,84890,83830,82800,4.1,46.39,1.91
2014,1,14,17,30,84880,83860,82820,4.61,35.07,1.39
2014,1,14,18,30,84950,83900,82860,2.98,67.6,1.18
2014,1,14,19,30,84910,83860,82820,2.2,114.44,0.94
2014,1,14,20,30,84830,83790,82760,0.67,190.55,1.62
2014,1,14,21,30,84770,83740,82710,1.86,297.94,2.92
2014,1,14,22,30,84720,83680,82660,0.86,229.18,3.11
2014,1,14,23,30,84670,83650,82620,0.96,288.52,3.93
2014,1,15,0,30,84650,83620,82600,0.24,169.46,4.09
2014,1,15,1,30,84610,83580,82560,0.33,322.46,4.71
2014,1,15,2,30,84590,83530,82510,1.8,151.48,5.44
2014,1,15,3,30,84480,83450,82440,8.87,300.26,6.64
2014,1,15,4,30,84410,83390,82380,13.03,306.08,6.88
2014,1,15,5,30,84380,83350,82340,8.02,307.11,7.09
2014,1,15,6,30,84330,83300,82300,5.81,293.32,7.41
2014,1,15,7,30,84280,83260,82250,10.18,280.86,7.94
2014,1,15,8,30,84270,83250,82250,11.76,282.48,7.84
2014,1,15,9,30,84290,83260,82260,11.71,283.82,8.45
2014,1,15,10,30,84250,83220,82220,13.83,298.96,9.29
2014,1,15,11,30,84230,83200,82210,9.49,308.37,10.36
2014,1,15,12,30,84210,83170,82180,10.96,306.1,10.58
2014,1,15,13,30,84210,83160,82160,11.77,301.36,10.71
2014,1,15,14,30,84210,83140,82150,11.61,298.83,10.35
2014,1,15,15,30,84140,83110,82120,13.12,292.77,9.52
2014,1,15,16,30,84060,83090,82090,17.72,289.72,8.72
2014,1,15,17,30,84070,83100,82100,18.12,286.34,7.9
2014,1,15,18,30,84120,83140,82140,16.85,287.84,7.91
2014,1,15,19,30,84150,83160,82150,15.78,287.58,7.95
2014,1,15,20,30,84180,83150,82150,12.98,282.97,7.66
2014,1,15,21,30,84200,83180,82170,11.37,284.23,7.23
2014,1,15,22,30,84230,83200,82200,15.26,283.32,7.13
2014,1,15,23,30,84270,83230,82220,6.35,279.01,6.99
2014,1,16,0,30,84320,83270,82260,6.87,332.58,6.22
2014,1,16,1,30,84300,83260,82250,1.35,217.67,6.48
2014,1,16,2,30,84330,83280,82270,8.55,325.38,5.78
2014,1,16,3,30,84310,83270,82260,8.39,338.27,5.76
2014,1,16,4,30,84330,83290,82280,3.8,342,5.34
2014,1,16,5,30,84410,83350,82330,8.72,333.48,5.59
2014,1,16,6,30,84480,83410,82390,14.75,311.91,4.36
2014,1,16,7,30,84510,83430,82410,14.89,315,3.92
2014,1,16,8,30,84490,83440,82410,15.03,311.64,3.35
2014,1,16,9,30,84500,83460,82440,3.79,350.73,3.55
2014,1,16,10,30,84480,83440,82420,2.38,69.6,3.89
2014,1,16,11,30,84480,83450,82440,0.87,37.07,4.58
2014,1,16,12,30,84460,83440,82430,2.48,12.46,5.24
2014,1,16,13,30,84430,83420,82410,11.73,318.87,6.35
2014,1,16,14,30,84490,83450,82440,11.54,317.83,6.21
2014,1,16,15,30,84440,83440,82430,10.54,313.66,5.87
2014,1,16,16,30,84500,83480,82470,12,317.86,4.91
2014,1,16,17,30,84580,83570,82540,7.43,347.79,4.05
2014,1,16,18,30,84660,83630,82600,5.75,40.11,2.09
2014,1,16,19,30,84670,83650,82610,3.09,68.53,1.56
2014,1,16,20,30,84650,83620,82590,1.99,64.29,0.97
2014,1,16,21,30,84650,83610,82570,2.89,119.46,0.49
2014,1,16,22,30,84600,83550,82520,3.85,167.78,0.48
2014,1,16,23,30,84570,83520,82490,2.35,247.71,1.38
2014,1,17,0,30,84530,83490,82460,1.39,228.68,2.59
2014,1,17,1,30,84500,83470,82450,2.6,332.32,3.25
2014,1,17,2,30,84480,83430,82410,6.12,321.09,3.45
2014,1,17,3,30,84410,83360,82340,1.27,308.14,3.76
2014,1,17,4,30,84380,83340,82320,0.3,344.45,4.52
2014,1,17,5,30,84390,83350,82330,3.56,290.89,4.78
2014,1,17,6,30,84360,83320,82310,8.47,300.9,5.12
2014,1,17,7,30,84310,83260,82250,9.99,307.1,5.3
2014,1,17,8,30,84250,83220,82210,9.48,309.69,5.54
2014,1,17,9,30,84260,83230,82220,8.63,317.5,6.45
2014,1,17,10,30,84230,83190,82190,5.47,349.45,7.4
2014,1,17,11,30,84140,83130,82130,3.42,356.5,8.43
2014,1,17,12,30,84130,83110,82110,2.28,2.11,8.7
2014,1,17,13,30,84110,83090,82100,0.99,357,9.18
2014,1,17,14,30,84070,83060,82070,7.14,317.55,9.92
2014,1,17,15,30,84080,83060,82060,8.81,303.72,8.89
2014,1,17,16,30,84050,83040,82050,13.58,287.46,8.19
2014,1,17,17,30,84060,83050,82040,16.66,282.48,7.54
2014,1,17,18,30,84070,83050,82050,15.9,284.4,7.34
2014,1,17,19,30,84060,83050,82040,15.63,284.92,7.16
2014,1,17,20,30,84050,83040,82030,14.73,287.89,7.07
2014,1,17,21,30,84070,83050,82050,12.72,289.94,6.77
2014,1,17,22,30,84100,83080,82070,8.09,300.19,6.58
2014,1,17,23,30,84120,83100,82090,5.5,307.16,6.72
2014,1,18,0,30,84160,83130,82120,2.41,307.75,6.36
2014,1,18,1,30,84190,83160,82160,0.33,268.41,6.11
2014,1,18,2,30,84200,83170,82160,1.69,181.26,6.07
2014,1,18,3,30,84180,83160,82140,3.31,167.5,6.38
2014,1,18,4,30,84210,83180,82170,3.53,192,6.58
2014,1,18,5,30,84250,83210,82210,3,184.98,7.32
2014,1,18,6,30,84290,83260,82250,1.48,154.28,7.17
2014,1,18,7,30,84310,83280,82270,1.56,125.64,7.22
2014,1,18,8,30,84330,83300,82290,3.29,126.47,7.32
2014,1,18,9,30,84380,83350,82350,3.02,126.24,7.1
2014,1,18,10,30,84390,83380,82370,1.72,92.19,7.29
2014,1,18,11,30,84410,83390,82390,2.35,68.41,8.33
2014,1,18,12,30,84420,83410,82400,2.87,74.4,8.89
2014,1,18,13,30,84450,83440,82430,3.32,87.98,9.35
2014,1,18,14,30,84450,83440,82440,3.37,70.06,9.84
2014,1,18,15,30,84430,83420,82420,3.16,63.73,10.05
2014,1,18,16,30,84440,83420,82420,3.24,77.26,9.16
2014,1,18,17,30,84470,83460,82450,4.66,124.69,8.67
2014,1,18,18,30,84460,83440,82440,4.01,138.77,8.27
2014,1,18,19,30,84410,83390,82380,5.01,176.51,7.62
2014,1,18,20,30,84350,83330,82320,6.02,172.97,7.85
